file,algo,level,target,n,seed_idx,transpile_s,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions
qaoa_indep_none_8_s0.qasm,qaoa,indep,none,8,0,0.16,8.0,266.0,603.0,105.0,0.25,0.6476190476190476,0.17412935323383086,0.18098818474758321,0.33270676691729323,0.19806226419516088,1.6698600267453123,4.362339832857443,0.04540275902013463,9.375000000000021,-3.9968028886505635e-15,17.500000000000018,1.9429274179173062,3.1953299897001584,1.5676319386140571,0.21768707482993196,15.0,23.0,2.888532276254199,0.25,6.0,0.0,1.0,3.0,0.4375,-0.33333333333333387,0.0,14.377551020408163,1.114799334134188,4.0,33.25,0.19806226419516088,0.24812030075187969,1.0
qaoa_indep_none_9_s0.qasm,qaoa,indep,none,9,0,0.159,9.0,346.0,923.0,165.0,0.2222222222222222,0.5393939393939394,0.17876489707475623,0.20845375722543352,0.34938985228002567,0.1980622641951618,1.7976573709576429,4.460504870018764,0.04440355295348632,11.33333333333333,4.440892098500626e-16,19.555555555555557,2.1729657352072556,4.285697924282758,1.7112584080839053,0.19621212121212117,20.625,31.0,3.008467523792066,0.2222222222222222,6.0,0.0,1.0,3.0,0.3950617283950617,0.0,0.0,14.095541401273886,1.1264439797913164,4.0,38.44444444444444,0.1980622641951618,0.18208092485549132,1.0
qft_indep_none_10_s0.qasm,qft,indep,none,10,0,0.276,10.0,398.0,983.0,170.0,0.2,0.5941176470588235,0.17293997965412003,0.16331658291457288,0.28969849246231155,0.13781295746005698,1.8959838373683495,4.533991225608363,0.030395505990765445,13.79999999999999,-4.440892098500626e-16,23.6,2.354754910439215,1.774750314674725,1.6685821708874897,0.37385620915032675,18.88888888888889,43.0,3.1240793267213247,0.2,7.0,0.0,1.0,3.0,0.5600000000000002,-0.4318181818181819,0.0,12.01863354037267,1.142912036371777,4.0,39.8,0.13781295746005698,0.30904522613065327,1.0
qft_indep_none_11_s0.qasm,qft,indep,none,11,0,0.228,11.0,577.0,1285.0,228.0,0.18181818181818182,0.6578947368421053,0.177431906614786,0.12270363951473136,0.23838033716716558,0.1286122893717134,2.0003269514084083,4.559720134052042,0.02820618055288862,16.363636363636406,-7.105427357601002e-15,25.63636363636363,2.5499817284596147,1.391031172831279,1.7210332988784949,0.3885964912280702,22.8,53.0,3.219626075184224,0.18181818181818182,7.0,0.0,1.0,3.0,0.5123966942148761,-0.4285714285714292,0.0,14.660550458715596,1.1610120037043634,4.0,52.45454545454545,0.1286122893717134,0.3119584055459272,1.0
qft_indep_none_12_s0.qasm,qft,indep,none,12,0,0.216,12.0,565.0,1457.0,255.0,0.16666666666666666,0.5725490196078431,0.1750171585449554,0.1435237329042639,0.25250737463126843,0.09917373273459827,2.0805057624925944,4.608977639927518,0.021517512229926525,19.083333333333403,-6.661338147750939e-15,29.66666666666668,2.703011591357511,1.56728373072407,1.8514470222314374,0.36648841354723705,23.181818181818183,54.0,3.3145852297685905,0.16666666666666666,8.0,0.0,1.0,3.0,0.638888888888889,-0.5068493150684933,0.0,13.827868852459016,1.1313973191320321,4.0,47.083333333333336,0.09917373273459827,0.2778761061946903,1.0
qft_indep_none_3_s0.qasm,qft,indep,none,3,0,0.13,3.0,38.0,53.0,9.0,0.6666666666666666,1.0,0.16981132075471697,0.19736842105263153,0.543859649122807,1.0,0.5623351446188083,3.0,0.3333333333333333,1.3333333333333333,0.0,4.666666666666667,0.3662040962227032,4.41742430504416,0.5572388656392306,0.05555555555555558,4.5,5.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,6.714285714285714,1.1454442532891786,4.0,12.666666666666666,1.0,0.2894736842105263,1.0
qft_indep_none_4_s0.qasm,qft,indep,none,4,0,0.127,4.0,65.0,89.0,16.0,0.5,1.0,0.1797752808988764,0.12307692307692308,0.40384615384615385,1.0,0.8675632284814614,3.999999999999999,0.25000000000000006,2.2499999999999996,2.220446049250313e-16,8.999999999999995,0.6931471805599456,5.0,0.8645585544313446,0.041666666666666664,5.333333333333333,6.0,2.178059299995943,0.5,2.0,0.0,1.0,3.0,0.75,-1.0,0.0,8.76923076923077,1.1305227708242427,4.0,16.25,1.0,0.2923076923076923,1.0
qft_indep_none_5_s0.qasm,qft,indep,none,5,0,0.071,5.0,105.0,159.0,30.0,0.4,0.9,0.18867924528301888,0.12857142857142856,0.36,0.5188056959079843,1.135661100788891,4.170086486626033,0.12441125563507048,3.6000000000000005,-2.220446049250313e-16,11.2,1.0650519544690489,2.9174011331429437,1.0369372452577554,0.21666666666666656,7.5,11.0,2.4085761750980286,0.4,3.0,0.0,1.0,3.0,0.64,-0.6666666666666666,0.0,9.115384615384615,1.1245671853752681,4.0,21.0,0.5188056959079843,0.3523809523809524,1.0
qft_indep_none_6_s0.qasm,qft,indep,none,6,0,0.113,6.0,147.0,272.0,46.0,0.3333333333333333,0.8043478260869565,0.16911764705882354,0.17006802721088438,0.36054421768707484,0.3248691294333534,1.347939041615489,4.2143197433775335,0.07708696758091486,5.333333333333339,-2.220446049250313e-15,13.333333333333325,1.3951890297491643,2.088661805951431,1.2217553374591528,0.2521739130434783,9.2,14.0,2.595099731867985,0.3333333333333333,4.0,0.0,1.0,3.0,0.5555555555555557,-0.6666666666666673,0.0,10.170731707317072,1.1663836547842792,4.0,24.5,0.3248691294333534,0.3673469387755102,1.0
qft_indep_none_7_s0.qasm,qft,indep,none,7,0,0.182,7.0,205.0,399.0,70.0,0.2857142857142857,0.7714285714285715,0.17543859649122806,0.15772357723577235,0.32682926829268294,0.26794919243112253,1.4976061105570353,4.414213562373092,0.06070145647576516,6.85714285714286,-1.5543122344752192e-15,17.428571428571406,1.643330759698883,3.0705065571471306,1.3691166672120385,0.2714285714285715,11.666666666666666,21.0,2.76510821887129,0.2857142857142857,4.0,0.0,1.0,3.0,0.7755102040816327,-0.8620689655172407,0.0,11.359375,1.177181819266119,4.0,29.285714285714285,0.26794919243112253,0.2682926829268293,1.0
qft_indep_none_8_s0.qasm,qft,indep,none,8,0,0.168,8.0,299.0,606.0,108.0,0.25,0.7037037037037037,0.1782178217821782,0.14667940754897277,0.298494983277592,0.21368226527104672,1.6483323402287062,4.476346575379799,0.047735862644396936,8.87500000000002,-5.329070518200751e-15,19.499999999999986,1.905253966513246,3.229533823426975,1.4487477926900385,0.3306878306878307,15.428571428571429,30.0,2.8997691808496393,0.25,5.0,0.0,1.0,3.0,0.6875,-0.6470588235294134,0.0,11.396039603960396,1.1717643722016968,4.0,37.375,0.21368226527104672,0.43478260869565216,1.0
qft_indep_none_9_s0.qasm,qft,indep,none,9,0,0.156,9.0,347.0,765.0,130.0,0.2222222222222222,0.6846153846153846,0.16993464052287582,0.15057636887608067,0.2865834133845661,0.1404187872927339,1.799869456811844,4.345519857275827,0.03231346119788793,12.22222222222223,-3.1086244689504383e-15,19.55555555555555,2.1768983322813904,1.347170957929941,1.550541907795978,0.3769230769230769,16.25,42.0,3.0079713934942216,0.2222222222222222,7.0,0.0,1.0,3.0,0.3950617283950617,-0.3333333333333333,0.0,11.524590163934427,1.1307826398905163,4.0,38.55555555555556,0.1404187872927339,0.3170028818443804,1.0
qftentangled_indep_none_10_s0.qasm,qftentangled,indep,none,10,0,0.185,10.0,379.0,999.0,165.0,0.2,0.5818181818181818,0.16516516516516516,0.18176487833479918,0.3071240105540897,0.10288001874368026,1.9160709567989902,4.235660391011565,0.024289014993270117,15.800000000000011,-5.329070518200751e-15,21.599999999999994,2.390911725414368,1.3161324311594265,1.7436555666752365,0.30707070707070705,18.333333333333332,32.0,3.1142380577880027,0.2,8.0,0.0,1.0,3.0,0.36000000000000004,-0.6666666666666665,0.0,13.121794871794872,1.102059980797892,4.0,37.9,0.10288001874368026,0.19261213720316622,1.0
qftentangled_indep_none_11_s0.qasm,qftentangled,indep,none,11,0,0.148,11.0,523.0,1385.0,236.0,0.18181818181818182,0.5677966101694916,0.1703971119133574,0.16481835564053537,0.2817660351121154,0.09869663909465613,2.0021649274549302,4.3927883250388104,0.02246787957709848,17.636363636363665,-5.773159728050814e-15,25.63636363636366,2.5533235030896537,1.7590469426273039,1.8289338659851475,0.2983050847457626,23.6,43.0,3.219223917477569,0.18181818181818182,8.0,0.0,1.0,3.0,0.5123966942148761,-0.6326530612244871,0.0,13.91150442477876,1.1247384934764986,4.0,47.54545454545455,0.09869663909465613,0.26577437858508607,1.0
qftentangled_indep_none_12_s0.qasm,qftentangled,indep,none,12,0,0.252,12.0,623.0,1655.0,288.0,0.16666666666666666,0.5555555555555556,0.17401812688821752,0.15059098205165622,0.2598983413590155,0.09746012524385218,2.081420657055846,4.5942763527931945,0.021213378943693514,19.33333333333331,2.220446049250313e-15,29.66666666666667,2.704688898056806,1.7725127143519794,1.884715464604541,0.32260101010101006,26.181818181818183,49.0,3.3142440171250414,0.16666666666666666,8.0,0.0,1.0,3.0,0.638888888888889,-0.657534246575342,0.0,14.8014440433213,1.1400666545245683,4.0,51.916666666666664,0.09746012524385218,0.2680577849117175,1.0
qftentangled_indep_none_3_s0.qasm,qftentangled,indep,none,3,0,0.179,3.0,51.0,74.0,11.0,0.6666666666666666,1.0,0.14864864864864866,0.22549019607843135,0.5555555555555556,1.0,0.5623351446188083,3.0,0.3333333333333333,1.3333333333333333,0.0,4.666666666666667,0.3662040962227032,5.4322356371699785,0.558925830806535,0.045454545454545414,5.5,6.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,7.888888888888889,1.1161746484707642,4.0,17.0,1.0,0.23529411764705882,1.0
qftentangled_indep_none_4_s0.qasm,qftentangled,indep,none,4,0,0.102,4.0,95.0,132.0,21.0,0.5,1.0,0.1590909090909091,0.12982456140350881,0.4026315789473684,1.0,0.8675632284814614,3.999999999999999,0.25000000000000006,2.2499999999999996,2.220446049250313e-16,8.999999999999995,0.6931471805599456,6.357764074609829,0.8622211244472701,0.06349206349206356,7.0,8.0,2.178059299995943,0.5,2.0,0.0,1.0,3.0,0.75,-1.0,0.0,10.88888888888889,1.1311654473790087,4.0,23.75,1.0,0.4,1.0
qftentangled_indep_none_5_s0.qasm,qftentangled,indep,none,5,0,0.09,5.0,150.0,233.0,39.0,0.4,0.9743589743589743,0.16738197424892703,0.1383333333333333,0.3626666666666667,0.5188056959079841,1.1356611007888908,4.170086486626034,0.1244112556350704,3.6000000000000014,-6.661338147750939e-16,11.200000000000003,1.0650519544690487,4.895029885700447,1.0791800851956035,0.16025641025641035,9.75,14.0,2.4085761750980286,0.4,3.0,0.0,1.0,3.0,0.64,-0.6666666666666666,0.0,12.285714285714286,1.2003010187672334,4.0,30.0,0.5188056959079841,0.26666666666666666,1.0
qftentangled_indep_none_6_s0.qasm,qftentangled,indep,none,6,0,0.113,6.0,179.0,353.0,61.0,0.3333333333333333,0.7377049180327869,0.17280453257790368,0.19441340782122904,0.3854748603351955,0.3819660112501052,1.346009473392061,4.302775637731995,0.08877200286730279,5.166666666666667,-8.881784197001252e-16,13.333333333333332,1.3919730827101173,3.1372550152170082,1.219053895463575,0.2688524590163935,12.2,20.0,2.5957997780338693,0.3333333333333333,4.0,0.0,1.0,3.0,0.5555555555555556,-0.3333333333333341,0.0,11.392857142857142,1.128246267940293,4.0,29.833333333333332,0.3819660112501052,0.30726256983240224,1.0
qftentangled_indep_none_7_s0.qasm,qftentangled,indep,none,7,0,0.119,7.0,234.0,503.0,87.0,0.2857142857142857,0.6781609195402298,0.17296222664015903,0.1915954415954416,0.3601953601953602,0.26032269025835353,1.5210554306127202,4.334200531542926,0.06006244712578668,7.142857142857142,-1.5543122344752192e-15,15.428571428571422,1.683529594080057,2.833350503633361,1.3964994177156564,0.24329501915708818,14.5,24.0,2.7528395371084313,0.2857142857142857,5.0,0.0,1.0,3.0,0.489795918367347,-0.3333333333333326,0.0,11.864197530864198,1.1337929577814174,4.0,33.42857142857143,0.26032269025835353,0.24358974358974358,1.0
qftentangled_indep_none_8_s0.qasm,qftentangled,indep,none,8,0,0.2,8.0,356.0,698.0,117.0,0.25,0.7692307692307693,0.167621776504298,0.13723916532905298,0.28616573033707865,0.16671700823775631,1.6718744798861982,4.233209543057644,0.0393831220831409,9.875000000000021,-4.884981308350689e-15,17.5,1.946452710913857,1.9333772780806007,1.5118350135280307,0.28083028083028083,16.714285714285715,28.0,2.8879854193082553,0.25,6.0,0.0,1.0,3.0,0.4375,-0.6666666666666642,0.0,15.327272727272728,1.1372923921104023,4.0,44.5,0.16671700823775631,0.11235955056179775,1.0
qftentangled_indep_none_9_s0.qasm,qftentangled,indep,none,9,0,0.168,9.0,441.0,996.0,178.0,0.2222222222222222,0.6404494382022472,0.178714859437751,0.157312925170068,0.29579239103048627,0.1708386118039077,1.797980953004669,4.444234390187248,0.03844050443899063,11.55555555555556,-3.552713678800501e-15,19.555555555555554,2.1735409921797464,2.3563817831976013,1.6275661024935948,0.2851123595505618,22.25,38.0,3.008456584176086,0.2222222222222222,6.0,0.0,1.0,3.0,0.3950617283950617,0.0,0.0,15.588235294117647,1.1347292561833155,4.0,49.0,0.1708386118039077,0.23356009070294784,1.0
qnn_indep_none_10_s0.qasm,qnn,indep,none,10,0,0.047,10.0,47.0,129.0,9.0,0.2,1.0,0.06976744186046512,0.1938534278959811,0.2936170212765957,0.09788696740969298,1.9329587270371453,3.902113032590307,0.025085630936916632,16.49999999999999,0.0,19.599999999999994,2.4213097118430476,0.09788696740969298,1.9329587270371453,0.0,1.0,1.0,3.105180342329984,0.2,9.0,0.0,1.0,2.0,0.16000000000000003,-0.12499999999999775,0.0,0.0,0.8914798608462988,3.0,4.7,0.0,0.9148936170212766,1.0
qnn_indep_none_11_s0.qasm,qnn,indep,none,11,0,0.037,11.0,52.0,143.0,10.0,0.18181818181818182,1.0,0.06993006993006994,0.175,0.2674825174825175,0.08101405277100467,2.0341129072632507,3.918985947228995,0.020672197824104836,20.000000000000092,-9.769962616701378e-15,21.63636363636364,2.6114107391047825,0.08101405277100467,2.0341129072632507,0.0,1.0,1.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.1487603305785124,-0.11111111111111192,0.0,0.0,0.8922056301376242,3.0,4.7272727272727275,0.0,0.9230769230769231,1.0
qnn_indep_none_12_s0.qasm,qnn,indep,none,12,0,0.044,12.0,53.0,151.0,11.0,0.16666666666666666,1.0,0.0728476821192053,0.16809605488850773,0.25471698113207547,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.06814834742186346,2.1259701193677225,0.0,1.0,1.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888892,-0.10000000000000504,0.0,0.0,0.9001864646456379,3.0,4.416666666666667,0.0,0.9245283018867925,1.0
qnn_indep_none_3_s0.qasm,qnn,indep,none,3,0,0.04,3.0,15.0,32.0,2.0,0.6666666666666666,1.0,0.0625,0.5666666666666667,0.7555555555555555,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,0.9999999999999997,0.5623351446188083,0.0,1.0,1.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,0.0,0.8815322611881637,3.0,5.0,0.0,0.7333333333333333,1.0
qnn_indep_none_4_s0.qasm,qnn,indep,none,4,0,0.037,4.0,21.0,48.0,3.0,0.5,1.0,0.0625,0.42857142857142855,0.6071428571428571,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,0.585786437626905,0.9141778554279378,0.0,1.0,1.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,0.0,0.872228355517782,3.0,5.25,0.0,0.7619047619047619,1.0
qnn_indep_none_5_s0.qasm,qnn,indep,none,5,0,0.042,5.0,25.0,62.0,4.0,0.4,1.0,0.06451612903225806,0.37,0.528,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,0.3819660112501052,1.1729838118904259,0.0,1.0,1.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,0.0,0.8787178915841493,3.0,5.0,0.0,0.8,1.0
qnn_indep_none_6_s0.qasm,qnn,indep,none,6,0,0.063,6.0,30.0,74.0,5.0,0.3333333333333333,1.0,0.06756756756756757,0.29333333333333333,0.4388888888888889,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.2679491924311227,1.378164372501056,0.0,1.0,1.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222223,-0.250000000000004,0.0,0.0,0.8888074314364307,3.0,5.0,0.0,0.8666666666666667,1.0
qnn_indep_none_7_s0.qasm,qnn,indep,none,7,0,0.079,7.0,33.0,88.0,6.0,0.2857142857142857,1.0,0.06818181818181818,0.27777777777777773,0.4069264069264069,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.19806226419516176,1.5482623649637581,0.0,1.0,1.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,0.0,0.8878511004067671,3.0,4.714285714285714,0.0,0.8787878787878788,1.0
qnn_indep_none_8_s0.qasm,qnn,indep,none,8,0,0.046,8.0,40.0,106.0,7.0,0.25,1.0,0.0660377358490566,0.2357142857142857,0.353125,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.1522409349774265,1.693569178721476,0.0,1.0,1.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,0.0,0.8768021093011602,3.0,5.0,0.0,0.875,1.0
qnn_indep_none_9_s0.qasm,qnn,indep,none,9,0,0.038,9.0,43.0,115.0,8.0,0.2222222222222222,1.0,0.06956521739130435,0.20930232558139533,0.3178294573643411,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.12061475842818312,1.8204105224212266,0.0,1.0,1.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,0.0,0.8905569688229241,3.0,4.777777777777778,0.0,0.9069767441860465,1.0
qpeexact_indep_none_10_s0.qasm,qpeexact,indep,none,10,0,0.199,10.0,430.0,964.0,172.0,0.2,0.6569767441860465,0.17842323651452283,0.13798449612403102,0.2641860465116279,0.13781295746005653,1.8959838373683495,4.533991225608363,0.030395505990765348,13.80000000000001,0.0,23.60000000000001,2.354754910439215,2.355594112225495,1.7509351055826101,0.28294573643410853,19.11111111111111,41.0,3.124079326721325,0.2,7.0,0.0,1.0,3.0,0.5599999999999999,-0.4318181818181819,0.0,14.134969325153374,1.1134953577715712,4.0,43.0,0.13781295746005653,0.22325581395348837,1.0
qpeexact_indep_none_11_s0.qasm,qpeexact,indep,none,11,0,0.179,11.0,568.0,1175.0,210.0,0.18181818181818182,0.7047619047619048,0.17872340425531916,0.1068661971830986,0.2216709346991037,0.1098433477516445,2.000726003659908,4.536525981965092,0.0242130979053852,16.90909090909093,-1.7763568394002505e-15,25.636363636363633,2.550707278007796,1.890592797771539,1.748044821263768,0.37523809523809526,21.0,54.0,3.2196170952220475,0.18181818181818182,8.0,0.0,1.0,3.0,0.5123966942148761,-0.4285714285714292,0.0,17.685,1.135617897222805,4.0,51.63636363636363,0.1098433477516445,0.24647887323943662,1.0
qpeexact_indep_none_12_s0.qasm,qpeexact,indep,none,12,0,0.258,12.0,661.0,1449.0,259.0,0.16666666666666666,0.667953667953668,0.178743961352657,0.10837573923806905,0.21533030761472516,0.10853582362976176,2.0938590718869516,4.595241838738351,0.02361917553822605,19.083333333333357,-2.220446049250313e-15,27.666666666666664,2.7274926585805,2.1996401385978253,1.880168821714241,0.3285363285363285,23.545454545454547,47.0,3.3071860849656733,0.16666666666666666,8.0,0.0,1.0,3.0,0.47222222222222227,-0.22222222222222107,0.0,19.056451612903224,1.09805164268809,4.0,55.083333333333336,0.10853582362976176,0.19667170953101362,1.0
qpeexact_indep_none_3_s0.qasm,qpeexact,indep,none,3,0,0.048,3.0,15.0,25.0,3.0,0.6666666666666666,1.0,0.12,0.33333333333333337,0.6222222222222222,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,1.2679491924311228,0.5157067364635544,0.16666666666666674,1.5,2.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,5.0,1.1914129370931221,4.0,5.0,0.9999999999999997,0.4666666666666667,1.0
qpeexact_indep_none_4_s0.qasm,qpeexact,indep,none,4,0,0.197,4.0,37.0,61.0,10.0,0.5,0.9,0.16393442622950818,0.21621621621621623,0.4797297297297297,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.132670740433425,0.7705001260250213,0.2666666666666666,3.3333333333333335,5.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,6.428571428571429,1.1452577901171228,4.0,9.25,0.585786437626905,0.35135135135135137,1.0
qpeexact_indep_none_5_s0.qasm,qpeexact,indep,none,5,0,0.125,5.0,121.0,190.0,34.0,0.4,0.9117647058823529,0.17894736842105263,0.1425619834710744,0.3702479338842975,0.5188056959079843,1.135661100788891,4.170086486626033,0.12441125563507048,3.6000000000000005,-2.220446049250313e-16,11.2,1.0650519544690489,4.0648166793990335,1.0846638442017804,0.1470588235294117,8.5,11.0,2.4085761750980286,0.4,3.0,0.0,1.0,3.0,0.64,-0.6666666666666666,0.0,9.933333333333334,1.1748650587978728,4.0,24.2,0.5188056959079843,0.3140495867768595,1.0
qpeexact_indep_none_6_s0.qasm,qpeexact,indep,none,6,0,0.133,6.0,163.0,258.0,46.0,0.3333333333333333,0.8913043478260869,0.17829457364341086,0.1165644171779141,0.310838445807771,0.381966011250105,1.3460094733920611,4.302775637731996,0.08877200286730272,5.166666666666669,-2.220446049250313e-16,13.333333333333341,1.391973082710117,3.347444896107382,1.2326187711455825,0.22608695652173907,9.2,14.0,2.5957997780338693,0.3333333333333333,4.0,0.0,1.0,3.0,0.5555555555555556,-0.3333333333333341,0.0,12.707317073170731,1.098190131788126,4.0,27.166666666666668,0.381966011250105,0.27607361963190186,1.0
qpeexact_indep_none_7_s0.qasm,qpeexact,indep,none,7,0,0.106,7.0,181.0,387.0,66.0,0.2857142857142857,0.6666666666666666,0.17054263565891473,0.18968692449355432,0.35753749013417524,0.26032269025835325,1.5210554306127206,4.3342005315429235,0.06006244712578665,7.142857142857146,-1.1102230246251565e-15,15.428571428571413,1.6835295940800574,1.887300103129484,1.3840310917016398,0.2474747474747474,11.0,18.0,2.752839537108431,0.2857142857142857,5.0,0.0,1.0,3.0,0.489795918367347,-0.3333333333333326,0.0,11.333333333333334,1.090639360095052,4.0,25.857142857142858,0.26032269025835325,0.2154696132596685,1.0
qpeexact_indep_none_8_s0.qasm,qpeexact,indep,none,8,0,0.153,8.0,275.0,552.0,97.0,0.25,0.711340206185567,0.17572463768115942,0.1438961038961039,0.295,0.21368226527104672,1.6483323402287062,4.476346575379799,0.047735862644396936,8.87500000000002,-5.329070518200751e-15,19.499999999999986,1.905253966513246,1.985664719890484,1.4508011529250795,0.341678939617084,13.857142857142858,28.0,2.8997691808496393,0.25,5.0,0.0,1.0,3.0,0.6875,-0.6470588235294134,0.0,13.777777777777779,1.1416793724545233,4.0,34.375,0.21368226527104672,0.2690909090909091,1.0
qpeexact_indep_none_9_s0.qasm,qpeexact,indep,none,9,0,0.227,9.0,368.0,722.0,130.0,0.2222222222222222,0.7307692307692307,0.18005540166204986,0.1202445652173913,0.2572463768115942,0.16575681568607803,1.78045583474822,4.490863615361031,0.036909786153181245,11.333333333333343,-2.220446049250313e-15,21.55555555555555,2.142385226390503,2.188482257277701,1.5616649258553075,0.35961538461538467,16.25,33.0,3.0179710420512835,0.2222222222222222,6.0,0.0,1.0,3.0,0.6172839506172839,-0.6410256410256411,0.0,14.844262295081966,1.133998108115807,4.0,40.888888888888886,0.16575681568607803,0.24728260869565216,1.0
qpeinexact_indep_none_10_s0.qasm,qpeinexact,indep,none,10,0,0.207,10.0,549.0,919.0,166.0,0.2,0.8253012048192772,0.18063112078346028,0.0748836267961951,0.19763205828779598,0.13781295746005678,1.8959838373683495,4.533991225608365,0.030395505990765393,13.799999999999997,1.3322676295501878e-15,23.60000000000001,2.3547549104392154,2.0699399872552036,1.6330366499649214,0.3788487282463186,18.444444444444443,46.0,3.124079326721325,0.2,7.0,0.0,1.0,3.0,0.56,-0.4318181818181819,0.0,19.726114649681527,1.1335091457937545,4.0,54.9,0.13781295746005678,0.20947176684881602,1.0
qpeinexact_indep_none_11_s0.qasm,qpeinexact,indep,none,11,0,0.18,11.0,556.0,1272.0,218.0,0.18181818181818182,0.6330275229357798,0.17138364779874213,0.12877697841726618,0.24362328319162851,0.09736157548023243,2.017290905563708,4.379272983894083,0.02223236044848197,18.181818181818247,-9.769962616701378e-15,23.636363636363626,2.5808252814692496,1.7978767354866867,1.7991987119634094,0.3568807339449541,21.8,49.0,3.2110727290820678,0.18181818181818182,9.0,0.0,1.0,3.0,0.3305785123966942,-0.3333333333333332,0.0,17.173076923076923,1.1118108517779528,4.0,50.54545454545455,0.09736157548023243,0.25539568345323743,1.0
qpeinexact_indep_none_12_s0.qasm,qpeinexact,indep,none,12,0,0.144,12.0,599.0,1356.0,235.0,0.16666666666666666,0.6595744680851063,0.1733038348082596,0.11488845044771588,0.22134112409571507,0.084201556797646,2.095773245980732,4.41656609148623,0.019064937567663823,20.75000000000006,-6.661338147750939e-15,27.666666666666657,2.7310019777524315,1.599654535852824,1.8687884543352071,0.36054158607350106,21.363636363636363,56.0,3.306809527175174,0.16666666666666666,9.0,0.0,1.0,3.0,0.4722222222222223,-0.42592592592592454,0.0,17.464285714285715,1.109530709523642,4.0,49.916666666666664,0.084201556797646,0.2287145242070117,1.0
qpeinexact_indep_none_3_s0.qasm,qpeinexact,indep,none,3,0,0.027,3.0,36.0,51.0,9.0,0.6666666666666666,1.0,0.17647058823529413,0.20833333333333337,0.5555555555555556,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,4.417424305044161,0.5572388656392306,0.05555555555555558,4.5,5.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,6.142857142857143,1.1896768400474615,4.0,12.0,0.9999999999999997,0.3055555555555556,1.0
